用户id,游戏1,平台1,游戏2,平台2,游戏3,平台3,游戏4,平台4,游戏5,平台5,游戏6,平台6,游戏7,平台7,游戏8,平台8
61,奇奇乐捕鱼,爱变现,幻想小勇士,聚享游,小猪酷跑,享玩,疯狂水果,多游
62,水果武士,爱变现,西游战记,聚享游,幻想小勇士,享玩,聚乐斗地主或美女斗地主,多游
63,欢乐消水果,爱变现,水果联盟,聚享游,红心斗地主,享玩,疯狂水果城,多游
64,奇奇乐捕鱼,爱变现,欢乐水果,聚享游,麻小宝,享玩,梦幻千炮捕鱼,多游
65,疯狂水果城,爱变现,爱玩斗地主,聚享游,疯狂水果,享玩,八向箭头,多游
66,欢乐水果,爱变现,欢乐消水果,聚享游,爱玩斗地主,享玩,别吃鸡,多游
67,梦幻水果,爱变现,疯狂的拍打,聚享游,勇者阿信,享玩,奇奇乐捕鱼,多游
68,水果联盟,爱变现,欢乐消水果,聚享游,梦幻千炮捕鱼,享玩,八向箭头,多游
69,聚乐斗地主或美女斗地主,爱变现,幻想小勇士,聚享游,欢乐消水果,享玩,水果联盟,多游
70,疯狂的拍打,爱变现,功夫鸡,聚享游,梦幻千炮捕鱼,享玩,6677捕鱼,多游
71,水果武士,爱变现,八向箭头,聚享游,天天捕鱼电玩版,享玩,暴击联盟,多游
72,疯狂水果城,爱变现,欢乐水果,聚享游,醉天下,享玩,西游战记,多游
73,水果联盟,爱变现,疯狂水果,聚享游,天天捕鱼电玩版,享玩,红心斗地主,多游
74,醉天下,爱变现,小猪酷跑,聚享游,勇者阿信,享玩,爱玩斗地主,多游
75,触玩斗地主,爱变现,水果联盟,聚享游,爱玩斗地主,享玩,全民捕鱼电玩城,多游
76,勇者阿信,爱变现,西游战记,聚享游,水果联盟,享玩,爱玩斗地主,多游
77,水果盛宴大狂欢,爱变现,疯狂水果,聚享游,疯狂水果城,享玩,全民捕鱼电玩城,多游
78,疯狂水果城,爱变现,小猪酷跑,聚享游,爱玩斗地主,享玩,6677捕鱼,多游
79,聚乐斗地主或美女斗地主,爱变现,水果联盟,聚享游,水果武士,享玩,小猪酷跑,多游
80,天天捕鱼电玩版,爱变现,特工使命,聚享游,功夫鸡,享玩,聚乐斗地主或美女斗地主,多游
81,聚乐斗地主或美女斗地主,爱变现,水果盛宴大狂欢,聚享游,西游战记,享玩,特工使命,多游
82,6677捕鱼,爱变现,梦幻水果,聚享游,爱玩斗地主,享玩,欢乐水果,多游
83,触玩斗地主,爱变现,八向箭头,聚享游,爱玩斗地主,享玩,特工使命,多游
84,触玩斗地主,爱变现,疯狂的拍打,聚享游,醉天下,享玩,小猪酷跑,多游
85,疯狂水果城,爱变现,天天捕鱼电玩版,聚享游,触玩斗地主,享玩,暴击联盟,多游
86,触玩斗地主,爱变现,功夫鸡,聚享游,天天捕鱼电玩版,享玩,欢乐消水果,多游
87,水果联盟,爱变现,暴击联盟,聚享游,水果盛宴大狂欢,享玩,欢乐水果,多游
88,暴击联盟,爱变现,小猪酷跑,聚享游,水果盛宴大狂欢,享玩,聚乐斗地主或美女斗地主,多游
89,暴击联盟,爱变现,勇者阿信,聚享游,梦幻千炮捕鱼,享玩,水果武士,多游
90,疯狂水果城,爱变现,醉天下,聚享游,暴击联盟,享玩,幻想小勇士,多游
91,疯狂水果,爱变现,八向箭头,聚享游,疯狂的拍打,享玩,捕鱼来了街机版,多游
92,触玩斗地主,爱变现,麻小宝,聚享游,疯狂水果,享玩,聚乐斗地主或美女斗地主,多游
93,6677捕鱼,爱变现,醉天下,聚享游,小猪酷跑,享玩,红心斗地主,多游
94,天天捕鱼电玩版,爱变现,勇者阿信,聚享游,疯狂水果城,享玩,触玩斗地主,多游
95,梦幻水果,爱变现,天天捕鱼电玩版,聚享游,梦幻千炮捕鱼,享玩,别吃鸡,多游
96,疯狂水果,爱变现,八向箭头,聚享游,红心斗地主,享玩,疯狂水果城,多游
97,醉天下,爱变现,幻想小勇士,聚享游,水果联盟,享玩,疯狂水果城,多游
98,奇奇乐捕鱼,爱变现,醉天下,聚享游,小猪酷跑,享玩,聚乐斗地主或美女斗地主,多游
99,6677捕鱼,爱变现,醉天下,聚享游,触玩斗地主,多游,红心斗地主,享玩
100,水果武士,爱变现,八向箭头,聚享游,醉天下,享玩,幻想小勇士,多游
101,疯狂水果,爱变现,疯狂水果城,聚享游,幻想小勇士,享玩,醉天下,多游
102,水果联盟,爱变现,幻想小勇士,聚享游,小猪酷跑,多游,功夫鸡,享玩
103,6677捕鱼,爱变现,水果盛宴大狂欢,聚享游,幻想小勇士,享玩,欢乐消水果,多游
104,触玩斗地主,爱变现,水果武士,聚享游,水果盛宴大狂欢,享玩,梦幻千炮捕鱼,多游
105,奇奇乐捕鱼,爱变现,疯狂的拍打,聚享游,梦幻千炮捕鱼,享玩,西游战记,多游
106,水果盛宴大狂欢,爱变现,小猪酷跑,聚享游,西游战记,享玩,别吃鸡,多游
107,醉天下,爱变现,水果武士,聚享游,疯狂的拍打,享玩,暴击联盟,多游
108,水果联盟,爱变现,醉天下,聚享游,小猪酷跑,享玩,奇奇乐捕鱼,多游
109,奇奇乐捕鱼,爱变现,梦幻水果,聚享游,水果盛宴大狂欢,享玩,特工使命,多游
110,奇奇乐捕鱼,爱变现,醉天下,聚享游,疯狂的拍打,享玩,欢乐水果,多游
111,6677捕鱼,爱变现,水果武士,聚享游,天天捕鱼电玩版,享玩,水果联盟,多游
112,水果盛宴大狂欢,爱变现,醉天下,聚享游,水果武士,享玩,功夫鸡,多游
113,疯狂水果城,爱变现,幻想小勇士,聚享游,疯狂的拍打,享玩,全民捕鱼电玩城,多游
114,疯狂水果城,爱变现,疯狂的拍打,聚享游,爱玩斗地主,享玩,捕鱼来了街机版,多游
115,6677捕鱼,爱变现,勇者阿信,聚享游,疯狂的拍打,享玩,欢乐消水果,多游
116,疯狂水果城,爱变现,暴击联盟,聚享游,欢乐消水果,享玩,大富翁电玩捕鱼,多游
117,疯狂水果城,爱变现,天天捕鱼电玩版,聚享游,功夫鸡,享玩,欢乐水果,多游
118,疯狂的拍打,爱变现,小猪酷跑,聚享游,聚乐斗地主或美女斗地主,享玩,功夫鸡,多游
119,欢乐水果,爱变现,醉天下,聚享游,八向箭头,享玩,疯狂的拍打,多游
120,疯狂水果城,爱变现,疯狂水果,聚享游,疯狂的拍打,享玩,聚乐斗地主或美女斗地主,多游
