用户id,游戏1,平台1,游戏2,平台2,游戏3,平台3,游戏4,平台4,游戏5,平台5,游戏6,平台6,游戏7,平台7,游戏8,平台8
361,梦幻水果,爱变现,疯狂水果,享玩,暴击联盟,聚享游,疯狂的拍打,多游
362,疯狂水果,爱变现,触玩斗地主,享玩,爱玩斗地主,聚享游,捕鱼来了街机版,多游
363,红心斗地主,爱变现,天天捕鱼电玩版,享玩,疯狂水果城,聚享游,触玩斗地主,多游
364,暴击联盟,爱变现,疯狂水果城,享玩,幻想小勇士,聚享游,红心斗地主,多游
365,暴击联盟,爱变现,勇者阿信,享玩,特工使命,聚享游,欢乐消水果,多游
366,触玩斗地主,爱变现,水果武士,享玩,水果盛宴大狂欢,聚享游,疯狂水果城,多游
367,奇奇乐捕鱼,爱变现,水果联盟,享玩,特工使命,聚享游,红心斗地主,多游
368,红心斗地主,爱变现,醉天下,享玩,爱玩斗地主,聚享游,幻想小勇士,多游
369,梦幻水果,爱变现,聚乐斗地主或美女斗地主,享玩,水果联盟,聚享游,欢乐水果,多游
370,欢乐消水果,爱变现,欢乐水果,享玩,麻小宝,聚享游,奇奇乐捕鱼,多游
371,欢乐水果,爱变现,天天捕鱼电玩版,享玩,特工使命,聚享游,奇奇乐捕鱼,多游
372,聚乐斗地主或美女斗地主,爱变现,天天捕鱼电玩版,享玩,疯狂水果城,聚享游,欢乐消水果,多游
373,勇者阿信,爱变现,西游战记,享玩,聚乐斗地主或美女斗地主,聚享游,疯狂水果,多游
374,勇者阿信,爱变现,梦幻千炮捕鱼,享玩,功夫鸡,聚享游,6677捕鱼,多游
375,红心斗地主,爱变现,欢乐消水果,享玩,小猪酷跑,聚享游,暴击联盟,多游
376,奇奇乐捕鱼,爱变现,勇者阿信,享玩,醉天下,聚享游,欢乐消水果,多游
377,聚乐斗地主或美女斗地主,爱变现,暴击联盟,享玩,水果武士,聚享游,欢乐消水果,多游
378,勇者阿信,爱变现,欢乐水果,享玩,八向箭头,聚享游,捕鱼来了街机版,多游
379,水果联盟,爱变现,爱玩斗地主,享玩,西游战记,聚享游,大富翁电玩捕鱼,多游
380,勇者阿信,爱变现,别吃鸡,享玩,梦幻水果,聚享游,功夫鸡,多游
381,水果盛宴大狂欢,爱变现,水果联盟,享玩,勇者阿信,聚享游,水果武士,多游
382,疯狂水果,爱变现,麻小宝,享玩,特工使命,聚享游,功夫鸡,多游
383,疯狂水果城,爱变现,水果联盟,享玩,麻小宝,聚享游,疯狂的拍打,多游
384,疯狂水果,爱变现,特工使命,享玩,奇奇乐捕鱼,聚享游,爱玩斗地主,多游
385,醉天下,爱变现,爱玩斗地主,享玩,特工使命,聚享游,别吃鸡,多游
386,醉天下,爱变现,疯狂水果城,享玩,麻小宝,聚享游,小猪酷跑,多游
387,别吃鸡,爱变现,水果武士,享玩,梦幻水果,聚享游,红心斗地主,多游
388,勇者阿信,爱变现,麻小宝,聚享游,欢乐消水果,享玩,水果武士,多游
389,红心斗地主,爱变现,暴击联盟,享玩,疯狂的拍打,聚享游,全民捕鱼电玩城,多游
390,暴击联盟,爱变现,红心斗地主,享玩,勇者阿信,聚享游,八向箭头,多游
391,暴击联盟,爱变现,疯狂水果城,聚享游,红心斗地主,多游,触玩斗地主,享玩
392,暴击联盟,爱变现,水果盛宴大狂欢,聚享游,水果联盟,享玩,触玩斗地主,多游
393,勇者阿信,爱变现,奇奇乐捕鱼,聚享游,梦幻千炮捕鱼,享玩,西游战记,多游
394,触玩斗地主,爱变现,勇者阿信,聚享游,水果联盟,多游,梦幻水果,享玩
395,6677捕鱼,爱变现,爱玩斗地主,聚享游,疯狂水果城,多游,西游战记,享玩
